X,Y,CONFIDENCE
www.yahoo.com,toyota,0.001516300227445034
www.yahoo.com,sams club,0.003032600454890068
www.yahoo.com,travel,0.0022744503411675516
www.yahoo.com,tattoos,0.0037907505686125857
profileedit.myspace.com,e,0.013452914798206279
www.yahoo.com,staples,0.001516300227445034
www.yahoo.com,go,0.003032600454890068
www.yahoo.com,sprint,0.0037907505686125857
www.yahoo.com,mysp,0.003032600454890068
profileedit.myspace.com,nascar,0.008968609865470852
www.yahoo.com,htt,0.00530705079605762
profileedit.myspace.com,bank of america,0.013452914798206279
www.yahoo.com,office depot,0.0022744503411675516
www.yahoo.com,ikea,0.0022744503411675516
www.yahoo.com,www myspace com,0.0022744503411675516
profileedit.myspace.com,dictionary,0.04035874439461883
profileedit.myspace.com,g,0.017937219730941704
profileedit.myspace.com,askjeeves.com,0.008968609865470852
profileedit.myspace.com,disney,0.008968609865470852
www.yahoo.com,videos,0.003032600454890068
www.yahoo.com,kohls,0.001516300227445034
www.yahoo.com,webmd,0.006823351023502654
www.yahoo.com,american airlines,0.0022744503411675516
www.yahoo.com,used cars,0.0022744503411675516
www.yahoo.com,priceline.com,0.001516300227445034
profileedit.myspace.com,ebay.com,0.013452914798206279
www.yahoo.com,wachovia,0.0022744503411675516
profileedit.myspace.com,amazon.com,0.008968609865470852
limewire,goggle,0.03003003003003003
limewire,hotmail,0.015015015015015015
limewire,kohls,0.009009009009009009
kmart,jetblue,0.01015228426395939
kmart,jet blue,0.02030456852791878
limewire,disney,0.009009009009009009
limewire,http,0.024024024024024024
kelly blue book,hotmail,0.010899182561307902
kmart,craigslist,0.015228426395939087
kelly blue book,c,0.008174386920980927
priceline.com,ebay.com,0.027777777777777776
kmart,american airlines,0.02030456852791878
priceline.com,craigslist,0.020833333333333336
limewire,holiday inn,0.006006006006006006
priceline.com,g,0.013888888888888888
limewire,jet blue,0.009009009009009009
priceline.com,newsgroups,0.013888888888888888
priceline.com,cnn,0.013888888888888888
priceline.com,mhttp,0.020833333333333336
kelly blue book,aol.com,0.008174386920980927
priceline.com,m,0.013888888888888888
kmart,.,0.01015228426395939
myspace.com,jcpenney,0.0017993702204228519
myspace.com,flowers,0.002249212775528565
myspace,dmv,0.008634222919937205
www.disney channel.com,free games,0.04285714285714286
tattoo,map quest,0.06077348066298343
goggle,amtrak,0.010706638115631693
myspace,fidelity.com,0.003139717425431711
www.disney channel.com,target,0.03571428571428571
www.disney channel.com,qvc,0.014285714285714285
www.disney channel.com,walmart,0.02142857142857143
tattoo,target.com,0.01657458563535912
tattoo,dictionary,0.06629834254143648
tattoo,buddy list,0.011049723756906077
www.disney channel.com,myspace.co,0.014285714285714285
tattoo,espn,0.022099447513812154
tattoo,airline tickets,0.011049723756906077
www.disney channel.com,lyrics,0.04285714285714286
tattoo,sex,0.011049723756906077
myspace.com,htt,0.002249212775528565
tattoo,mailbox,0.022099447513812154
myspace,hotels.com,0.003924646781789639
tattoo,bankofamerica,0.011049723756906077
myspace,barnes and noble,0.002354788069073783
www.disney channel.com,whitney houston,0.02142857142857143
myspace.com,jet blue,0.0026990553306342783
myspace,http;,0.002354788069073783
jcpenny,hotmail,0.014814814814814815
overstock.com,limewire,0.01744186046511628
flowers,expedia.com,0.030120481927710843
sears,barnes and noble,0.00808080808080808
flowers,bestbuy,0.012048192771084336
sams club,jetblue,0.012048192771084336
screen names,music,0.009433962264150943
sams club,recipes,0.018072289156626505
overstock.com,m,0.011627906976744184
jcpenny,aol,0.014814814814814815
mys,craigslist,0.006493506493506493
ikea,expedia,0.035897435897435895
craigs list,cartoon network,0.011111111111111112
irs,area codes,0.010075566750629723
screen names,espn,0.009433962264150943
billing,american idol,0.012711864406779662
irs,comcast,0.007556675062972292
overstock.com,e-bay,0.011627906976744184
overstock.com,espn,0.011627906976744184
overstock.com,music,0.011627906976744184
sams club,cnn,0.018072289156626505
screen names,best buy,0.009433962264150943
sears,driving directions,0.00404040404040404
jcpenny,disney,0.014814814814814815
screen names,s,0.009433962264150943
map,itunes,0.017316017316017316
sams club,im help,0.024096385542168672
screen names,com,0.014150943396226415
hotels.com,askjeeves,0.010050251256281407
sears,recent,0.00404040404040404
ikea,comhttp,0.010256410256410256
flowers,dell.com,0.012048192771084336
sams club,continental airlines,0.012048192771084336
ikea,horoscopes,0.010256410256410256
sams club,nascar.com,0.012048192771084336
flowers,ebay.com,0.018072289156626505
overstock.com,om,0.011627906976744184
mys,disney channel.com,0.006493506493506493
mys,disneychannel.com,0.012987012987012986
overstock.com,.comhttp,0.011627906976744184
sams club,free porn,0.018072289156626505
jcpenny,itunes,0.014814814814814815
map,florida lottery,0.008658008658008658
jcpenny,askjeeves,0.014814814814814815
jcpenny,delta airlines,0.014814814814814815
jcpenny,google earth,0.022222222222222223
screen names,mapquest.com,0.009433962264150943
irs,games,0.007556675062972292
irs,free games,0.005037783375314861
ikea,flowers,0.010256410256410256
sams club,mailbox,0.012048192771084336
map,american airlines,0.012987012987012986
ikea,deal or no deal,0.010256410256410256
sams club,goo,0.012048192771084336
screen names,dmv,0.009433962264150943
omhttp,c,0.0106951871657754
ikea,bankofamerica.com,0.010256410256410256
ask jeeves.com,a,0.011695906432748537
overstock.com,honda,0.011627906976744184
omhttp,cars,0.0106951871657754
map,hotmail.com,0.012987012987012986
sams club,qvc.com,0.012048192771084336
omhttp,map quest,0.0106951871657754
nick.com,h,0.01990049751243781
verizon.com,lowes,0.01875
kohls,jokes,0.012195121951219513
kohls,expedia.com,0.01829268292682927
nick.com,maps,0.03482587064676617
www.mapquest,sears,0.010101010101010102
wwww.myspace.com,www.yahoo,0.01092896174863388
www.yahoo,monster.com,0.021739130434782608
nascar.com,mapquest.com,0.08510638297872342
nick.com,homedepot,0.01492537313432836
nick.com,aol.com,0.02985074626865672
www.mapquest,cingular,0.010101010101010102
jokes,free games,0.04166666666666667
kohls,driving directions,0.012195121951219513
wwww.myspace.com,disney channel,0.01092896174863388
www.yahoo,my,0.01630434782608696
www.mapquest,comcast,0.015151515151515154
verizon.com,com,0.024999999999999998
verizon.com,american airlines,0.012499999999999999
verizon.com,expedia.com,0.024999999999999998
verizon.com,flowers,0.01875
jokes,aol.com,0.013888888888888888
nick.com,ask jeeves.com,0.01990049751243781
bankofamerica.com,aa.com,0.010362694300518135
bankofamerica.com,aol,0.010362694300518135
verizon.com,amazon,0.012499999999999999
verizon.com,baby names,0.012499999999999999
verizon.com,ask,0.01875
kohls,espn,0.01829268292682927
verizon.com,bestbuy,0.012499999999999999
www.yahoo,music,0.03260869565217392
nascar.com,airline tickets,0.014184397163120567
nick.com,movies,0.01990049751243781
nick.com,http;,0.009950248756218905
www.yahoo,home depot,0.021739130434782608
nascar.com,american idol,0.03546099290780142
www.mapquest,target.com,0.010101010101010102
kohls,g,0.012195121951219513
www.mapquest,cnn,0.010101010101010102
verizon.com,myspace.co,0.012499999999999999
kohls,jobs,0.012195121951219513
nick.com,nascar.com,0.009950248756218905
nascar.com,deal or no deal,0.014184397163120567
verizon.com,aa.com,0.01875
verizon.com,im help,0.01875
wwww.myspace.com,omhttp,0.01092896174863388
verizon.com,espn.com,0.012499999999999999
wwww.myspace.com,tattoos,0.01639344262295082
verizon.com,travelocity,0.024999999999999998
verizon.com,slingo,0.012499999999999999
www.yahoo,disneychannel.com,0.010869565217391304
www.yahoo,american idol,0.010869565217391304
nick.com,aaa,0.009950248756218905
nascar.com,horoscope,0.014184397163120567
g,-,0.4835680751173709
google.co,-,0.437956204379562
mapquest,ask jeeves,0.0353887399463807
mail.myspace.com,dell.com,0.00967741935483871
my space,american airlines,0.02334630350194553
www.mapquest.com,www.google.com,0.15013404825737264
www.mapquest.com,deal or no deal,0.00804289544235925
mapquest,amazon,0.021179624664879357
mapquest,barnes and noble,0.009115281501340484
mapquest,expedia,0.020643431635388742
games,free games,0.0383480825958702
www.disneychannel.com,lyrics,0.01935483870967742
paypal,craigslist,0.038834951456310676
paypal,google.com,0.05339805825242719
mapquest,kelly blue book,0.02037533512064343
southwest.com,kelly blue book,0.03208556149732621
southwest.com,mapquest,0.13903743315508021
southwest.com,qvc,0.0213903743315508
mapquest,hotmail.com,0.01581769436997319
horoscopes,cingular,0.018018018018018018
mail.myspace.com,m,0.06774193548387097
yellow pages,www.google.com,0.04238921001926782
yellow pages,qvc,0.013487475915221578
games,bed bath and beyond,0.011799410029498525
google.co,google,0.27007299270072993
dmv,.com,0.037267080745341616
mapquest,irs,0.022520107238605896
mapquest,kohls,0.009919571045576408
mycl.cravelyrics.com,lyrics,0.04329004329004329
mapquest,disney,0.006970509383378016
g,disney channel,0.009389671361502348
mapquest,fidelity.com,0.0064343163538874
mapquest,free credit report,0.0061662198391420914
amazon,-,0.5732899022801303
disney channel,american idol,0.07194244604316548
disney channel,best buy,0.021582733812949645
bestbuy,best buy,0.2317880794701987
www.myspace,recent,0.008130081300813009
www.myspace,-,0.47425474254742545
www.myspace,ebay,0.05420054200542006
www.myspace,www.,0.046070460704607054
food network,ask,0.030927835051546393
my space,jcpenney,0.007782101167315175
amtrak,-,0.5271739130434783
homedepot,google,0.2972972972972973
yellow pages,e-bay,0.0077071290944123304
yellow pages,staples,0.026974951830443156
yellow pages,jetblue,0.02119460500963391
mail.myspace.com,.comhttp,0.03225806451612904
myspace.co,.comhttp,0.034013605442176874
yellow pages,wachovia,0.013487475915221578
yellow pages,walmart,0.09055876685934489
yellow pages,verizon,0.03275529865125241
mail.myspace.com,.com,0.025806451612903226
yellow pages,bankofamerica,0.013487475915221578
yellow pages,social security,0.009633911368015413
paypal,jcpenney,0.014563106796116505
paypal,home depot,0.06796116504854369
www.ebay,ebay,0.42857142857142855
dmv,craigs list,0.018633540372670808
mapquest,florida lottery,0.008310991957104557
mycl.cravelyrics.com,lowes,0.006493506493506493
mycl.cravelyrics.com,limewire,0.008658008658008658
mapquest,cnn,0.0096514745308311
southwest.com,directions,0.03208556149732621
mapquest,im help,0.008579088471849867
mapquest,jet blue,0.014745308310991957
mailbox,amazon.com,0.01932367149758454
food network,american idol,0.06701030927835051
food network,com,0.03608247422680412
www.myspace,profileedit.myspace.com,0.018970189701897018
horoscopes,holiday inn,0.009009009009009009
bestbuy,bankofamerica.com,0.019867549668874173
ask jeeves,amazon.com,0.02206896551724138
www.myspace,.com,0.05420054200542006
ask jeeves,area codes,0.009655172413793104
amtrak,aaa,0.03260869565217392
com,american idol,0.030257186081694407
yellow pages,irs,0.03660886319845857
yellow pages,c,0.011560693641618497
homedepot,american idol,0.03783783783783784
recent,myspace.com,0.06967213114754099
recent,google.com,0.049180327868852465
yellow pages,priceline.com,0.0038535645472061652
games,aol,0.008849557522123894
www.bankofamerica.com,myspace.com,0.043243243243243246
e.com,com,0.11445783132530118
yellow pages,porn,0.011560693641618497
videos,food network,0.014150943396226415
my space,amazon.com,0.013618677042801557
my space,holiday inn,0.013618677042801557
yellow pages,buddy list,0.005780346820809248
w,m,0.04048582995951417
yellow pages,travel,0.011560693641618497
yellow pages,s,0.011560693641618497
travel,myspace.com,0.02797202797202797
www.mapquest.com,google,0.1554959785522788
www.mapquest.com,aa.com,0.00804289544235925
www.ebay,google,0.22556390977443608
ww.myspace.com,myspace.co,0.021621621621621623
ww.myspace.com,walmart,0.005405405405405406
capital one,bankofamerica.com,0.025974025974025972
goggle.com,goggle,0.32167832167832167
ww.myspace.com,mhttp,0.03783783783783784
ww.myspace.com,whitney houston,0.008108108108108109
www.ebay,jetblue,0.015037593984962405
travel,jetblue,0.013986013986013984
travel,orbitz,0.05594405594405594
travel,map quest,0.048951048951048945
www.disneychannel.com,myspace.com,0.1032258064516129
google.co,.com,0.08759124087591241
dmv,amtrak,0.012422360248447206
dmv,bank of america,0.031055900621118016
dmv,american idol,0.02484472049689441
aol.com,american airlines,0.00966183574879227
dmv,cingular,0.043478260869565216
mapquest,disney.com,0.005361930294906166
g,e,0.03286384976525821
mapquest,billing,0.003485254691689008
southwest.com,irs,0.0374331550802139
southwest.com,southwest airlines,0.1016042780748663
g,c,0.016431924882629106
mycl.cravelyrics.com,msn,0.010822510822510822
mycl.cravelyrics.com,mhttp,0.01948051948051948
mapquest,comcast,0.011796246648793567
mycl.cravelyrics.com,cingular,0.012987012987012986
mapquest,goo,0.005093833780160858
mycl.cravelyrics.com,best buy,0.006493506493506493
mycl.cravelyrics.com,map quest,0.032467532467532464
www.myspace,white pages,0.013550135501355014
www.myspace,www.my,0.032520325203252036
mailbox,.,0.004830917874396135
ask jeeves,a,0.009655172413793104
mailbox,ebay,0.07246376811594203
ask jeeves,airline tickets,0.005517241379310345
mailbox,kelly blue book,0.007246376811594204
food network,expedia,0.020618556701030927
www.myspace,disney channel.com,0.01084010840108401
horoscopes,.comhttp,0.009009009009009009
www.myspace,www myspace com,0.013550135501355014
www.myspace,www myspace.com,0.04065040650406504
www.myspace,bankofamerica,0.005420054200542005
www.myspace,hotmail,0.013550135501355014
www.myspace,ttp,0.005420054200542005
www.myspace,p,0.008130081300813009
www.myspace,myspace com,0.018970189701897018
www.myspace,toyota,0.005420054200542005
horoscopes,flowers,0.013513513513513514
mailbox,american airlines,0.014492753623188408
disney channel,bank of america,0.02877697841726619
www.bankofamerica.com,driving directions,0.010810810810810811
yellow pages,old navy,0.019267822736030827
com,.,0.012102874432677761
homedepot,dell,0.03783783783783784
my space,dell,0.011673151750972765
my space,american express,0.009727626459143969
recent,maps,0.028688524590163935
recent,mycl.cravelyrics.com,0.00819672131147541
www.bankofamerica.com,walmart,0.032432432432432434
e.com,cingular,0.012048192771084336
e.com,ask jeeves,0.024096385542168672
my space,free porn,0.011673151750972765
yellow pages,american idol,0.0443159922928709
yellow pages,directions,0.023121387283236993
yellow pages,pussy,0.011560693641618497
myspace.co,com,0.08843537414965985
myspace.co,jokes,0.020408163265306124
yellow pages,goggle.com,0.009633911368015413
www.bankofamerica.com,bankofamerica.com,0.08648648648648649
www.bankofamerica.com,honda,0.010810810810810811
recent,free porn,0.01639344262295082
w,my,0.032388663967611336
homedepot,ask.com,0.043243243243243246
my space,kelly blue book,0.01556420233463035
mail.myspace.com,home depot,0.025806451612903226
videos,https,0.014150943396226415
mail.myspace.com,comhttp,0.01935483870967742
yellow pages,http,0.050096339113680145
videos,mailbox,0.02830188679245283
yellow pages,profileedit.myspace.com,0.0038535645472061652
homedepot,bankofamerica.com,0.016216216216216217
recent,delta,0.012295081967213116
my space,florida lottery,0.0038910505836575876
videos,american express,0.009433962264150943
videos,verizon,0.014150943396226415
mail.myspace.com,e-bay,0.0064516129032258064
w,target,0.020242914979757085
mail.myspace.com,games,0.00967741935483871
games,amazon.com,0.014749262536873156
yellow pages,myspace,0.0443159922928709
yellow pages,free credit report,0.013487475915221578
yellow pages,espn,0.011560693641618497
yellow pages,newsgroups,0.005780346820809248
w,ikea,0.012145748987854253
yellow pages,florida lottery,0.011560693641618497
my space,free games,0.013618677042801557
directions,a,0.008368200836820083
w,myspace.com,0.08502024291497975
recent,dictionary,0.036885245901639344
mail.myspace.com,google,0.1032258064516129
recent,google earth,0.00819672131147541
yellow pages,ask.com,0.026974951830443156
www.bankofamerica.com,recipes,0.010810810810810811
yellow pages,bestbuy,0.0077071290944123304
games,cartoon network,0.017699115044247787
com,cartoon network,0.004538577912254161
directions,best buy,0.016736401673640166
my space,msn.com,0.013618677042801557
yellow pages,my space.com,0.013487475915221578
myspace.co,myspace layouts,0.06802721088435375
myspace.co,internet,0.04081632653061225
myspace.co,aaa,0.013605442176870748
mail.myspace.com,aaa,0.0064516129032258064
homedepot,expedia,0.021621621621621623
games,expedia,0.0058997050147492625
games,flowers,0.008849557522123894
my space,google.co,0.0038910505836575876
my space,bestbuy,0.009727626459143969
recent,ebay.com,0.024590163934426233
recent,myspace layouts,0.00819672131147541
videos,myspace,0.03773584905660377
ww,social security,0.014084507042253521
ww,comcast,0.014084507042253521
www.ebay,best buy,0.015037593984962405
www.ebay,monster.com,0.015037593984962405
www.disneychannel.com,ask.com,0.04516129032258064
disneychannel.com,ask jeeves,0.018633540372670808
www.disneychannel.com,map quest,0.025806451612903226
travel,dictionary,0.048951048951048945
goggle.com,.com,0.048951048951048945
www.mapquest.com,free porn,0.005361930294906166
www.ebay,.comhttp,0.015037593984962405
travel,com,0.013986013986013984
goggle.com,expedia.com,0.02797202797202797
travel,google.com,0.02097902097902098
www.ebay,goggle,0.03007518796992481
www.mapquest.com,ww.myspace.com,0.0160857908847185
www.mapquest.com,google.com,0.08579088471849866
www.ebay,.com,0.03759398496240601
ww.myspace.com,ww,0.016216216216216217
www.disneychannel.com,www yahoo.com,0.025806451612903226
ww.myspace.com,comhttp,0.03513513513513514
ww.myspace.com,mail.myspace.com,0.062162162162162166
www.ebay,nick.com,0.015037593984962405
www.mapquest.com,w,0.005361930294906166
ww.myspace.com,dell,0.008108108108108109
www.disneychannel.com,my space,0.025806451612903226
ww.myspace.com,lyrics,0.016216216216216217
www.mapquest.com,dictionary,0.01876675603217158
www.disneychannel.com,ask,0.03225806451612904
travel,mapquest,0.12587412587412586
www.mapquest.com,monster.com,0.01876675603217158
ww.myspace.com,disneychannel.com,0.005405405405405406
travel,dmv,0.013986013986013984
capital one,american idol,0.03896103896103896
www.ebay,com,0.022556390977443608
ww.myspace.com,jcpenny,0.010810810810810811
www.ebay,lyrics,0.015037593984962405
goggle.com,bank of america,0.02097902097902098
google.co,b,0.014598540145985401
dmv,ask jeeves,0.055900621118012424
dmv,delta,0.012422360248447206
dmv,bankofamerica,0.018633540372670808
dmv,cartoon network,0.018633540372670808
southwest.com,southwest,0.0748663101604278
southwest.com,lowes,0.0106951871657754
mycl.cravelyrics.com,https,0.006493506493506493
mycl.cravelyrics.com,h,0.004329004329004329
southwest.com,airline tickets,0.0213903743315508
southwest.com,pogo,0.0106951871657754
southwest.com,bankofamerica.com,0.0106951871657754
southwest.com,limewire,0.0106951871657754
mycl.cravelyrics.com,jokes,0.004329004329004329
g,bed bath and beyond,0.004694835680751174
mycl.cravelyrics.com,ikea,0.004329004329004329
southwest.com,dictionary,0.0106951871657754
southwest.com,disney,0.0106951871657754
food network,cheap tickets,0.015463917525773196
horoscopes,c,0.009009009009009009
mailbox,goggle,0.007246376811594204
mailbox,homedepot,0.004830917874396135
www.myspace,jobs,0.01084010840108401
bestbuy,ask jeeves.com,0.013245033112582781
www.myspace,h,0.008130081300813009
www.myspace,bank of america,0.008130081300813009
www.myspace,movies,0.008130081300813009
www.myspace,weather.com,0.005420054200542005
bestbuy,amazon,0.039735099337748346
food network,fafsa,0.020618556701030927
disney channel,com,0.021582733812949645
mailbox,best buy,0.014492753623188408
www.myspace,c,0.008130081300813009
mailbox,driving directions,0.007246376811594204
www.myspace,password,0.008130081300813009
ask jeeves,aa.com,0.0027586206896551726
horoscopes,delta airlines,0.009009009009009009
www.myspace,walmart.com,0.005420054200542005
mailbox,hotels,0.004830917874396135
www.myspace,southwest,0.005420054200542005
mailbox,deal or no deal,0.004830917874396135
www.myspace,jetblue,0.008130081300813009
www.myspace,driving directions,0.008130081300813009
www.myspace,tattoo,0.008130081300813009
www.myspace,b,0.005420054200542005
www.myspace,music,0.008130081300813009
www.myspace,newsgroups,0.008130081300813009
horoscopes,free games,0.009009009009009009
mailbox,a,0.004830917874396135
yellow pages,people search,0.013487475915221578
videos,home depot,0.02830188679245283
www.bankofamerica.com,homedepot,0.016216216216216217
yellow pages,nascar,0.0038535645472061652
recent,aol.com,0.00819672131147541
recent,buddy list,0.012295081967213116
www.bankofamerica.com,im help,0.010810810810810811
games,.com,0.017699115044247787
games,circuit city,0.0058997050147492625
yellow pages,myspace layouts,0.005780346820809248
yellow pages,www.my,0.005780346820809248
yellow pages,music,0.0077071290944123304
my space,ask,0.013618677042801557
my space,cingular.com,0.009727626459143969
videos,honda,0.009433962264150943
myspace.co,espn,0.013605442176870748
yellow pages,jobs,0.015414258188824661
yellow pages,nascar.com,0.005780346820809248
yellow pages,mycl.cravelyrics.com,0.0077071290944123304
com,american airlines,0.010590015128593042
myspace.co,mhttp,0.04081632653061225
w,jokes,0.016194331983805668
yellow pages,disneychannel.com,0.005780346820809248
games,dell,0.0058997050147492625
homedepot,disney channel,0.016216216216216217
homedepot,disney,0.016216216216216217
directions,com,0.02092050209205021
videos,google.com,0.05660377358490566
videos,circuit city,0.018867924528301886
w,profileedit.myspace.com,0.016194331983805668
my space,cartoon network,0.005836575875486382
homedepot,craigs list,0.016216216216216217
my space,barnes and noble,0.007782101167315175
games,aol.com,0.008849557522123894
my space,buddy list,0.005836575875486382
homedepot,g,0.016216216216216217
yellow pages,aa.com,0.013487475915221578
w,cnn,0.008097165991902834
amtrak,.comhttp,0.010869565217391304
w,people search,0.008097165991902834
videos,pogo,0.014150943396226415
w,craigs list,0.008097165991902834
w,itunes,0.008097165991902834
my space,aaa,0.0038910505836575876
yellow pages,games,0.015414258188824661
my space,disney channel.com,0.011673151750972765
com,cingular,0.010590015128593042
yellow pages,www.hotmail.com,0.0077071290944123304
www.bankofamerica.com,aa.com,0.010810810810810811
videos,bed bath and beyond,0.014150943396226415
videos,nextel,0.014150943396226415
yellow pages,nick.com,0.005780346820809248
w,target.com,0.012145748987854253
recent,aol,0.00819672131147541
videos,.comhttp,0.009433962264150943
recent,cingular,0.020491803278688527
yellow pages,billing,0.005780346820809248
videos,flowers,0.009433962264150943
www.bankofamerica.com,espn,0.010810810810810811
recent,nextel,0.012295081967213116
myspace.co,disneychannel.com,0.013605442176870748
games,expedia.com,0.0058997050147492625
games,baby names,0.0058997050147492625
homedepot,aol,0.016216216216216217
w,homedepot,0.008097165991902834
mail.myspace.com,jobs,0.0064516129032258064
videos,target.com,0.009433962264150943
games,disneychannel.com,0.0058997050147492625
com,billing,0.0030257186081694403
games,a,0.0058997050147492625
yellow pages,comcast,0.005780346820809248
directions,aaa,0.016736401673640166
yellow pages,disney channel,0.0038535645472061652
www.bankofamerica.com,my space,0.021621621621621623
recent,barnes and noble,0.00819672131147541
w,screen name,0.008097165991902834
www.bankofamerica.com,netflix,0.016216216216216217
recent,porn,0.00819672131147541
videos,e,0.009433962264150943
w,usps,0.012145748987854253
yellow pages,com,0.005780346820809248
w,c,0.020242914979757085
w,sprint,0.008097165991902834
www.mapquest.com,ask jeeves,0.01876675603217158
www.disneychannel.com,monster.com,0.012903225806451613
www.ebay,om,0.022556390977443608
ww.myspace.com,buddy list,0.005405405405405406
travel,aa.com,0.013986013986013984
ww.myspace.com,h,0.013513513513513514
paypal,mime,0.009708737864077669
www.ebay,amazon,0.015037593984962405
travel,area codes,0.013986013986013984
disneychannel.com,baby names,0.012422360248447206
ww.myspace.com,goggle.com,0.005405405405405406
paypal,limewire,0.024271844660194174
www.mapquest.com,flowers,0.00804289544235925
paypal,honda,0.014563106796116505
disneychannel.com,amazon.com,0.02484472049689441
travel,overstock.com,0.02097902097902098
www.mapquest.com,espn,0.005361930294906166
ww,whitney houston,0.014084507042253521
paypal,movies,0.009708737864077669
paypal,nextel,0.014563106796116505
ww.myspace.com,msn.com,0.005405405405405406
paypal,barnes and noble,0.014563106796116505
ww.myspace.com,disney,0.008108108108108109
www.ebay,white pages,0.015037593984962405
ww.myspace.com,american airlines,0.008108108108108109
www.disneychannel.com,song lyrics,0.012903225806451613
www.disneychannel.com,whitney houston,0.01935483870967742
www.ebay,free porn,0.015037593984962405
www.ebay,mycl.cravelyrics.com,0.015037593984962405
www.mapquest.com,http;,0.010723860589812333
www.disneychannel.com,www.bankofamerica.com,0.012903225806451613
goggle.com,cingular.com,0.02097902097902098
ww,nextel,0.014084507042253521
ww.myspace.com,amazon.com,0.008108108108108109
www.disneychannel.com,lowes,0.012903225806451613
www.ebay,.,0.015037593984962405
ww,ebay.com,0.021126760563380285
ww.myspace.com,e,0.008108108108108109
paypal,p,0.009708737864077669
www.ebay,horoscopes,0.015037593984962405
paypal,food network,0.014563106796116505
www.ebay,sprint,0.015037593984962405
capital one,askjeeves,0.012987012987012986
www.disneychannel.com,best buy,0.012903225806451613
capital one,aol.com,0.012987012987012986
disneychannel.com,.,0.018633540372670808
goggle.com,fidelity.com,0.013986013986013984
paypal,billing,0.009708737864077669
paypal,horoscopes,0.009708737864077669
ww.myspace.com,southwest airlines,0.005405405405405406
craigslist,cartoon network,0.015723270440251572
united airlines,mapquest,0.21660649819494585
united airlines,google,0.23104693140794225
united airlines,jetblue,0.025270758122743684
www.google.com,office depot,0.003683241252302026
google.com,ebay,0.07272094641614475
movies,deal or no deal,0.00909090909090909
movies,american idol,0.05909090909090909
google.com,-,0.441544885177453
google.com,disney.com,0.007306889352818371
travelocity,ebay,0.15289256198347106
travelocity,myspace,0.026859504132231402
travelocity,google,0.30991735537190085
my space.com,american airlines,0.01282051282051282
my space.com,-,0.523076923076923
mapquest.com,ebay,0.0805523590333717
monster.com,map quest,0.11698113207547171
google.com,disney channel.com,0.008698677800974252
pogo.com,nascar.com,0.01234567901234568
msn,ebay,0.10924369747899158
.com,-,0.49323715058611367
y,google,0.19879518072289154
www.google,hotmail.com,0.018018018018018018
travelocity,.com,0.026859504132231402
www.google.com,expedia,0.00798035604665439
www.google.com,mhttp,0.008594229588704727
best buy,bank of america,0.029925187032418955
www.google.com,ttp,0.001841620626151013
google.com,expedia,0.009742519137091161
google.com,goo,0.020180932498260265
mapquest.com,jetblue,0.004602991944764097
monster.com,kmart,0.011320754716981133
google.com,espn.com,0.005567153792623521
zillow.com,-,0.4090909090909091
zillow.com,walmart.com,0.030303030303030304
zillow.com,target.com,0.015151515151515152
web md,walmart,0.09913793103448275
www.http,google,0.13291139240506328
web md,food network,0.03879310344827586
web md,http,0.04310344827586207
my,mail.myspace.com,0.04666666666666666
web md,home depot,0.10775862068965517
web md,southwest.com,0.01293103448275862
web md,ebay,0.16379310344827586
travelocity.com,qvc.com,0.011695906432748537
www.google.com,travelocity.com,0.0024554941682013503
www.google.com,www.,0.030079803560466547
travelocity,ikea,0.024793388429752067
travelocity,american express,0.01859504132231405
travelocity,bank of america,0.05578512396694215
my space.com,buddy list,0.007692307692307692
mapquest.com,capital one,0.0023014959723820483
jcpenney,e-bay,0.04
jcpenney,aol,0.013333333333333332
jcpenney,bestbuy,0.013333333333333332
jcpenney,ask jeeves,0.06
zip codes,home depot,0.04780876494023904
zip codes,mapquest,0.2390438247011952
mapquest.com,ask.com,0.03682393555811277
newsgroups,g,0.03614457831325301
united airlines,directions,0.007220216606498195
united airlines,maps,0.043321299638989175
jetblue,hotmail.com,0.011428571428571429
jetblue,e-bay,0.017142857142857144
web md,hotels.com,0.030172413793103446
web md,jcpenney,0.017241379310344827
msn,espn.com,0.010504201680672268
msn,goggle,0.027310924369747896
msn,dell,0.012605042016806723
msn,dictionary,0.023109243697478993
msn,kelly blue book,0.012605042016806723
united airlines,bank of america,0.04693140794223827
travelocity.com,google,0.19883040935672516
www.google,craigslist,0.006006006006006006
y,myspace.com,0.15963855421686746
y,hotmail.com,0.024096385542168672
www.google,macys,0.0075075075075075074
www.google,home depot,0.013513513513513513
y,.com,0.06927710843373494
travelocity,askjeeves.com,0.008264462809917356
www.google.com,airline tickets,0.003069367710251688
travelocity,holiday inn,0.0371900826446281
travelocity,google.com,0.08057851239669422
www.google.com,www,0.02578268876611418
best buy,airline tickets,0.007481296758104739
www.google.com,sprint,0.004297114794352364
travelocity,jetblue,0.0371900826446281
best buy,ask jeeves.com,0.004987531172069825
travelocity,craigs list,0.010330578512396695
best buy,.com,0.03740648379052369
travelocity,circuit city,0.01652892561983471
www.google.com,circuit city,0.004910988336402701
www.google.com,ww,0.006138735420503376
google.com,comhttp,0.010438413361169102
google.com,deal or no deal,0.004523312456506611
my space.com,bankofamerica.com,0.010256410256410256
zillow.com,ask.com,0.030303030303030304
google.com,g,0.025052192066805846
zip codes,american airlines,0.043824701195219126
